comment_text,identity_hate,negative,obscene
confomists r gay ya digg,1,1,1
"""All russian are so dumm like you? I mean, you're the best of them. So much to call """"russia"""" a nation...more like rabbits...

""",1,1,0
"Cock 

You love teh cock, you homosexual bastard! 82.132.217.233",1,1,1
Hi sorry to edit this page...i didnt know where else to contact you... but i noticed your edited the buddhism section and since you nicely taken out my site why didnt you take out this site ReligiousTolerance.org Buddhism Page a non-biased description of Buddhism. its not very good is it...if you take off my link you should aleast keep to your standards and take off that one.,1,0,0
"""

Now hear this Somchai Sun cracker.   Some of us here on Wikipedia are not caught up in the racist swindle of using the word """"Islamism"""".  There is nothing wrong with wanting to delete this page -that is not censorship but respect for encyclopedic knowledge, whereas you worshiper of authority want to kiss the ass of all the white scum anti-Muslim pro-war, intellectual nobodies, who want to turn wikipedia into the National Enquirer or some kind of British tabloid.  We won't stand for it so don't bother coming back you simple anti-Semitic pseudo-journalistic charlatan!!!  -   31 July, 2014""",1,1,0
"You nazi asshole, how is that IP banning working out for you?",1,1,1
You are gay. Go find someone of your own sex to have it off with you sausage jockey.,1,1,1
But Abeg92 is a faggot.,1,1,1
"tbjablins comment above 

you dam nazi! go suck a dildo",1,1,1
"Fuck this bot 

Fuck you cluebot you suck quit reverting my shit man! Faggot! 70.234.221.234",1,1,1
"Go worship your jewish god, sub-human.",1,1,0
"Leave our country. 

We don't want you Arabs here.",1,1,0
JP GORDON IS A JEW LOVING KIKE FAGGOT LOSER. WASTES HIS TIME ON A FREE WEBSITE FOR COCKSUCKING JEWS,1,1,1
"""

 Nice try 

I just asked why the word terrorist was removed because according to wakopedia a terrorist is

Terrorism is the systematic use of terror especially as a means of coercion.[1] There is no internationally agreed definition of terrorism.[2][3] Most common definitions of terrorism include only those acts which are intended to create fear (terror), are perpetrated for an ideological goal (as opposed to a lone attack), and deliberately target or disregard the safety of non-combatants.

Nice try but this site is owned by left wing socialists who love gays & hate Christians - just look at their article on Jesus if you want a good laugh or cry. soon you will get the dreaded """"I WILL BAN YOU IF YOU CONTINUE TO TELL THE TRUTH. WAKOPEDIA IS ONLY FOR GAYS & THEIR LIES, WE DON:T WANT NORMAL MORAL FOLKS HERE"""" warning75.31.209.136  """,1,1,0
"Fraggle81 
You're a faggot.",1,1,1
Fuck off fatty. Get a life.,1,1,1
"""

 You are a dick! 

  nerd.

Jonah Young out. Add me on Facebook. <3 8======D~~   

 A kitten for you! 

go fuck your self

  
""",1,1,1
dick has gone limp from fucking hookers. =(''',1,1,1
"Are you gay? 
You look very gay but i hate gays i hope you aren't a gay. 62.158.114.87",1,1,0
"fuck u 

ur a fuckin faggot",1,1,1
"Second level warning my arse, you American cunt",1,1,1
this website won't exist in five years.  jimmy wales wastes all his money on crack.  don't be a faggot.,1,1,0
"he's not an editor 

he's a nigger",1,1,1
", I hope your retarded kids get anal raped and murdered for having such a fag as a father. I'm gonna fuck your fat wife and trow her over the bridge. Consider yourself happy, another useful editor of Wikiepia retired. I see more users retired everyday. Don't even dare removing this you peace of shit, I do what ever the fuck I want with my talk page. Report all you want old cunt, I no longer give a fuck. And don't fucking leave a NPA warning template, just block me. That's what you do best.",1,1,1
"""

I'm sorry, but The Fuck-Ups were a racist Punk band. Their EP (FU82) only featured a few tracks, one of which """"White Boy"""" was a racist song. It doesn't matter if people try to sugar coat that bands history or not, lyrics like """"White boy can't you see you're a minority? White boy shoot and White boy kill"""" can't be defended. They will remain on the list. 

 NPOV 
""",1,1,1
"@your little brother the Yank - burning the Quran or pissing on it does not bother anyone Son, it does not. Child. It is a trick, a trap that you walked into. Idiot.
Faith is not about books, they just fake the anger to beat your sweet red ass...Yank...Ruler of the World....Clown...:) Make some movies...Yeah..make some movies...idiot.",1,1,1
We are white supremists and racists. We need to support this theory to prove that,1,1,0
umm what was the delete for? u fuckin nigger monkey,1,1,1
wekepedia is full of racist pigs who delete all work done by other races unless we print what racist pigs want to hear.,1,1,1
"You Cunt 
Go fuck yourself you piece of shit. Don't make me tea beg your mama you faggot!!!",1,1,1
before calling me a bitch on my own talk at least back your shit up you little fucking fagot if you ever said that shit to sombody in public you would get your bitch ass beat up.,1,1,1
"clanigger
niggernigger nigger nigger nigger
nigger
ss",1,1,1
Hurry and ban me or protect this page you homo bitches,1,1,1
"Fattyjwoods 

Fattyjwoods is a douche

I can't believe he would like a gay team like the Yankees, well I guess you got to be one to like one.

p.s. 

FUCK GEORGE W. BUSH!",1,1,1
Hi i am a two time entrient to this website. I think the guy who blocked cookiesandboobs is gay. yeah u heard me... the fool is a total ass wipe. He can go fuck himself u litlle bitch u.,1,1,1
"hi 

hi gay homo thanks 4 trying 2 block me u gay faggot",1,1,1
"""HOLY SHIT I""""M GAY AS HELL.

""",1,1,1
"""
Something needs to be added about this!! 
What a friggin Hypocrite!! Leaving her husband and 3 young kids for some young guy. She's some Christian. A real """"sinner"""" no doubt. Doesn't she do country music?
It's funny how some Christians like miss amy has such holier than thou when it comes to her music  (where she Rakes in the dough praising JC) but her personal conduct is all about leaving her family and THREE YOUNG kids just for the hell of it.

By her logic you can be a serial killer and lynch black people and still go to heaven as long as you admit you're a """"sinner"""" but someone like Gandhi or the Buddha is straight to hell!  Great theology folks!!""",1,1,0
"""
""""I'm not homophobic or anything, but you are fucking gay.""""""",1,1,1
"Give me a break
Give me a break, admin! I was just trying to talk to the dude! Why did you delete my message from his talk page? Why don't you leave it up to him to decide what's to be deleted from his messages or not? I just asked him why he deletes things so speedily using a very gay sounding software called huggle. What's the matter with you, wikipedia lovers? Are you robots or something? Is that all you do all day? Wikipedia seems to have taken control of your lives. I bet this post will be reverted using Huggle or Twinkle or something like that, or you'll issue me a stern warning not to make unconstructive edits to the pive pillars of wikipedia, or you'll just block me. Listen. Stop being a robot. Become a human for a change. Get out of that chair and think about it a little.",1,1,0
PENIS VAGINA YOU SUCK FAGGOT ASSHOLES AT WIKIPEDIA,1,1,1
"""

fisto is a retard nigger.""",1,1,1
"Jeff G is a faggot, as well as J Delanoy. They suck on each others cocks and gurgle their AIDS infected semen passionately, while being smug, nigger loving liberal jewbags.",1,1,1
I discriminate against English people and blacks but,1,1,0
"Go fuck yourself, you big fat faggot.  I lost my penis in a forklift accident 13 years ago.  I always ask people about the length of their penis because I miss the whole deal.  I'm absolutely NOT interested in the penis of a pig like you.",1,1,1
"Oh 

Fuck you, nigger.",1,1,1
only faggots block people.,1,1,1
Your country is shit!!! All it does is pollute the world!!! Allah Akbar!!!,1,1,1
FUCK YOU WHORES! I'LL ALWAYS COME BACK AGAIN AND AGAIN TO FUCK YOU BITCHES UP!! HAHAHAHA,1,1,1
"Faggot 

Quit fucking wit mii sht niqqa",1,1,1
Why do you support such vandals as peruvianllama and naconkantari? You use to be cool man. Now you're just GAY.,1,1,0
"How can you say I am illiterate, ignorant or incompetent... I am not American...92.238.252.159",1,1,0
"eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

eat shit and die bitch ass nigga",1,1,1
"HEY 
Nigger. Get a real job you cocksucking jew.",1,1,1
"Also, I burn jews for fun.",1,1,0
"""It's funny how the first people to throw around """"possible motives"""" are always the ones who get it absolutely wrong. They get it so completely wrong with all their guesses it's almost as if they weren't guesses at all, but intentional deception. It's pretty obvious at this point to anyone who can think that this guy Ivins was a Mossad asset. He was a Jew carrying out a false-flag operation as Jews do, he pretended to be a muslim terrorist, he and his government pals wanted to...remove...a certain muslim researcher, while manufacturing some more fear of muslim """"terrorism"""" to get the American goyim more enthusiastic about letting themselves be slaughtered in Jew wars for Israel. Oh, you thought your """"soldiers"""" use those pathetically insufficient body armors and faulty rifles cuz there's not enough money? And so it goes. I'm not ruling out the possibility that this Ivins guy and his Zionist Bolshevist friends do this sort of stuff just as naturally as lions eat sheep, instinctively, but there may have been another motive for it as well. They don't want their enemies, muslims and other goyim, standing around when they're developing sophisticated biological weapons to take out entire races of humans, perhaps only sparing the God's Chosen, the Master Race by any other name. The Jews were the real """"Nazis"""" all along. Fools.   

""",1,0,0
homosexuals are all pedophiles.,1,1,0
"i need to leave fisherQueen a message...WE'RE BACK!!!!!!!!!!!!!! well only on this page.. but soon we will be after you!!!!!!!!!!!! Just kidding...maybe...you will never know! THEY are after you and your lesbian friends!!!!!! And merope, you cant call that comment pearsonal offence because it says on her user page!!!!!!!!!!!!!!!!!!!!!",1,0,0
MUSLIM SCUM go die soon will you,1,1,1
"Hmmm... I notice on looking at this page's history, that you fucking idiot Wikifools keep editing out anything that might make me look reasonable. You want to make me look bad, so you edit out actual apologies and shit. You merely prove my point. Jackboot Nazi Idiots are still Idiots, no matter how much they try to hide their stupidity. Kindly take flight, and aim your copulatory efforts at a rotating pastry, assholes. In other words, fuck you, and the horse you rode in on.

68.172.52.21",1,1,1
"Negroid 

Hey nigger lover why did you revert my contribution to the article negroid. I have restored it. Lay off the nigger cock you faggot.

Thanks68.118.202.49  

Bitch, stop vandalizing this talk page.68.118.202.49",1,1,1
"{{unblock}}  BECAUSE BAIL OUT IS THE BEST FUCKIN BAND EVER AND I SHOULD BE ABLE TO WRITE WEHATEVER I WANT ABOUT THEM.  AND I'M SICK OF THIS BLOCKING CRAP!  IF YOU'RE GONNA DO THAT, I WANT A LIFETIME BAN!  BAN!!!!
FUCK YOU NIGGAZ!",1,1,1
"Hahahaha!!! 

Fuck you! You are a Chinese pig!",1,1,1
"Hey

YOU,faggot callig yoursel jesus christ.Stop dreaming damned lazy  gay.Hate you",1,1,1
MUST BE A ASS BUDDY OF CRUISERFAGGOT,1,1,1
"FINE 

CUNT FUCK FAGGOT JIZZ BITCH CUNT WHORE SHIT ASSHOLE FUCKING RETARTED ASS WIPING MUTHER FUCKER!!!
YOU PIECE OF FUCKING CUNT SHIT!!!",1,1,1
"""ANOUNCEMENT
    I AM MAD AT THE PEOPLE WHO BAN ME FOR THINGS I DON""""T DO SO ALL MEXICANS AND 

BLACK PEOPLE ARE SHIT HEADS AND IM IN THE KKK FUCK HEADS!!!!!!1""",1,1,1
I'm just trying to stop those arab-hating jews. Drive them into the sea!,1,1,0
"""

 HA! 

you are gay!, what the f**k, hahahahaha. Damn! They told you straight out, I was wondering too, especially when you said, """"I sometimes talk using my normal voice, and sometimes in a high, silly voice."""" that's some gay sh*t right there. This should go in the main page. HAHAhAHHAAHHAHAHA! I aint gay man, so dont try do do stupid sh*t, hey  are you a M/F? (""""hi baby"""",)  'cause that wouldn't sound right if youre a guy. Any ways, I have to tell close wiki friends abut this. HAHHAHHAHAHHHAHHAHAHAHHA! Well if you are, paul, I respect that (I think).
If you want I could hook you up with someone, he like types of """"guys"""" like you, I you might know him, I dont know,.... If you want, give him a message, and you guys could become """"friends"""" or whatever. This is goin in my fron page for sure!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! HAHAHHAHHHHHAHAHAHH! 
sing:Y-R-U-GAY, the whole world is askin'..Y-R-U-GAY...
you like my Y-M-C-A remix HAHHAHHAHAHHAH!    Tlk | E-M  05:18:45, 2005-09-11 (UTC)""",1,1,1
"A proposal to cut down on AIDS 

Less AIDS would be spread if you were to stop inserting your minuscule penis into little boys.",1,1,1
"Splash15hotel, ur a fucking faggot, dude. Get a life!",1,1,1
"""

 """"Nigger"""" was not exactly my choice of words 

If you bother to read the article on Mark Fuhrman, and you have an I.Q. at my level or higher, you might recognize that my reference to """"nigger-lover"""" was satirical and that it is well-documentated that Mr. Fuhrman is the one who, quite notably, used that racial epitaph so freely, and later lied about it later under oath and quite appropriately was stripped of his law enforcement duties forever. He deserves to have it rubbed in his nose and for the rest of you to reminded of that on a regular basis, lest he be whitewashed.  Pun inteneded.   """,1,1,0
you are the gayest person i have ever met,1,1,0
Wikipedia can lick the fattest part of my dick fuck nigga  by caleb cronan,1,1,1
"Hi 

It has come to my attention, that you are an ugly fat piece of shit. Lose weight fatty.",1,1,1
fuck cocksucker titty marijuana nigger whore,1,1,1
"Vandalism

Eww ur gay lol.",1,1,0
">

 TWAT TWAT TWAT TWAT TWAT TWAT TWAT TWAT TWAT...CUNT =

 THIS USER IS GAY",1,1,1
Haha!! Prince Al-Waleed bin Talal is ashknazi jew LOL!! jews are assholes!!,1,1,1
"UR MR GAY 

Should we put this on the page and if so where? Trivia?",1,1,0
"hrm 

Hello, faggot.",1,1,1
HA GAAAAAAAAAYYYYY,1,1,0
"hELLO, TIPTOY, I HOPE YOU DIE. YOU ARE BEING SUCH A FREAKIN JEW, AND PLEASE, PLEASE GET OFF YOUR FATASS AND STOP MASTURBATING, BECAUSE ITS REALLY GETTING BAD. THE SEMINAL FLUID IS EVERYWHERE, BUT THEN AGAIN, I GUESS YOU LIKE IT THAT WAY, YOU FATASS MOTHER F****ER. GET A F***ING LIFE, AND GO FUCK YOURSELF, (YOU PROBABLY DO ANYWAY)",1,1,1
Your cause is nonsense.  You are a Mossad terrorist.,1,1,0
"Actually guys, nevermind. I am a homophobe! I HATE GAYS! P CALL ME EVERYONE I GIVE BJ's!!! LANCE BOYLE

1-617-669-2468",1,1,0
r gay gay gay studius,1,1,0
"DONT YOU KNOW MOST OF THE HONGKONGESE DONT APPRECIATE OF THIS CHINESE FLAG!!! YOU DUMBASS JAPANESE!!!
HONG KONG SHOULD BE RULED BY THE HONGKONGESE OR THE BRITISH OR YOU RETARDED JAPANESE SHOULD BE RULED BY THE CHINESE!!!",1,1,1
"facist muslim fuck face
is what u r. bitch. fuck off and die.",1,1,1
"""

 Self-hating Jew 

I think some of the current text of this article may have been stolen from the (copyrighted?) Ku Klux Klan encyclopedia entry for """"nigger lover."""" Have a look. 

Why are you helping to promote hate-speech on Wikipedia?

 """,1,1,1
And his upcomming probably refers to his homosexuality.,1,1,0
i hate you u stupid little midget,1,1,1
"""

  good job u nazi dick sucker 

  nazi dick sucker u have sucked the most nazi dick and i think u deserve an award for it u stinkin ass jew. block me i dont care i have more accounts u slutbag i dont have to do shit u say u jewish cunt.   """,1,1,1
SHUT THE FUCK UP YOU GAY NERD FAGGOT.,1,1,1
"well you can suck my balls gay fuck. Wikipedia is not censored, so I don't give a fuck about your feelings nor do I give a fuck about your grammar nazism because I the edit summary is not on the front page of the discussion... do you go calling foul to every grammar mistake in the discussion section of articles? 

And I AM correct in changing it as I own the DVD and played it repeatedly... further.. surf the imdb boards... the general consensus is that SHE IS THE INSURANCE THAT THE UNMUTATED VIRUS GETS BACK TO THE FUTURE. 

Why the FUCK do you think the scientist sits there? same appearance as she was 30 years later? (ie haven't aged a bit) she CAME BACK AND SAT NEXT TO THE PERSON WHO RELEASED THE VIRUS... or do you really think she began in insurance then thirty years later haven't aged a single bit and became a scientists working on time travel?

Fucking hypocrite.",1,1,1
"Jews and Jews 

Can we (meaning male whites) truely co-exist with Jews? I mean niggers and spics are bad enough but the fucking jews go too far. I think there should be a genocide, and there should be an article on wikipedia that encourages the death of jews, for those who agree please message here, for those that don't, eat me. We Came In?",1,1,1
"Nazi Bastard 

 I will hang your corpse from a tree.",1,1,1
I hate armenia and all your dumb allies you don't deserve to live. Can't wait till we can kill you guys again ),1,1,1
"Abd is Muslim scum, the religion of terrorism",1,1,1
"So basically, you're butthurt wiki-jew? that's lame as shit. get a life loser.",1,1,1
"Funny
GLAAD? as in glad!?! As in glad gays and lesbians!?!? Thats funny!!!",1,1,0
"Hitler, you have no knowledge of anything related to the topic. Why would I add a source to a type of list that does not need one, just like plenty of other lists on here? Something either belongs or doesn't, and anything I added there you can easily see belongs just by clicking on that entry. So it'd be great if you could stop being a Nazi, stop being stupid and stop being lazy and just click on the damn name.",1,1,1
"Dennis Bratland is a homophob british bastard who dislikes Germany, a typicial british asshole with homophob thinking. 188.96.228.73",1,1,0
"This hissy fit shit is why wikipedia is a joke some fuckwit with a malfunctioning cock goes power mad to make up for impotence in the real world.

Like it or not you half wit san diego is known as a whales vagina and if you don't like it it doesn't matter. You suppurating cunt.",1,1,1
"""Question ==

Can you tell me what is your problem?What is the reason you are deleting referenced updated informations about ethnic groups in Vojvodina and Serbia?
You are a retired Serb-killer aren't you?Yes you are I read your user page and I've seen your contributions . You  also wanted to delete an article concerning gross crimes against Kosovo Serbs.The article is also fully referenced and factual,but because it shows what monsters Albanians can be you want to delete it(an Albanian on talk page says  """"There were no crimes.It is not a crime to kill a Serb because they not belong here"""" that is how sick they are).I know what you hate the most.Facts.That is why are deleting informations about ethnic groups which live in Serbia,you want to infiltrate their numbers.If not Serb-killer(could be) you are a Serb-hater that is for sure.Very sad.I could be blocked again but I will be back I promise you that.
Obviously I am not banned because I am writing this.Please stop deleting texts I write  I will undo your changes 

24.135.84.89  
== """,1,0,0
"hey 

your a gay nigger mother fucking cunt",1,1,1
"Don't even start with me Mr. Confused Gender. You and your criminal friends started this war, and right now, you are loosing. You, Matthew, and your punk friends picked this fight when SORBS blocked my address without reason, then started slanderous material about me after you blocked me. Thats why SORBS.us went up, to fight SORBS, AHBL, SPEWS, and MAPS and your criminal activity. So don't you even think you will try to turn this around and make it look like I started it. This is a free country that protects 1st amendment rights from little commies like you. You are a sorry, pathetic, foul little queer creature who has no existance in today's world. What makes you think you are even worthy to stand in the same place as Steve Linford with your pathetic little pro-spam RBL?

As for your extortionist friend Matthew Sullivan, he will be arrested on sight should he ever come to the U.S. You and your extortionist, spammer friends are treading on very thin ice in the legal system right now. SORBS has blocked numerous valid systems,  as well as being kicked from XO for AUP violations, but you don't want that known. You prefer that people stay in the dark, and not have access to accurate information. If I had the time, I would list every valid system that SORBS has blocked, and refused to remove, as well as list your criminal record on AHBL's wiki.

You have attempted to halt the flow of new information on Wikipedia, and have tried numerous censorship schemes, not only to myself, but many others as well, and it is going to stop. Your Nazi dictatorship attitude won't get you far in this life little man. Everyone has the right to edit wikipedia with accurate information, If you have a problem with that, take it up with Wikipedia. - User:OryHara

So edit this post. Censor it. I know you will because you love censorship, and hate the 1st amendment. You will try to censor everyone that opposes you and your ideas. I supposed you hate net neutrality as well.",1,1,0
"OMG, 'I dispute the gayness of this discussion!' 

OMG, what a bunch of fucking nerds!! Not only are your arguments weak and impractical, but youactually seem to take yourselves seriously! My recommendation: BUY SALT BITCHES!!!! LOL!! Stupid Gay Bitches!!!",1,1,1
"You fag 

YOu faggot how come you delete cool stuff like Eric Beatty go screw yourself you stuck up douche bag",1,1,0
", also: Favonian is a super-huge faggot.",1,1,1
"Hi will, are you a nigger by any chance? I am from the region and much of what is written is false and misleading. first of all, you cannot group all these diverse groups together, they don't even recognize the word berber. Southern mediterranean are white or Arab or berber, which is not of black descent. a black person, and no i am not going to capitalize, is a scary thing in North Africa. The studies that are cited are useless, as the sample used was of inhabitants alogn the mauritanian coast, who are naturally of sub-saharan descent or at least partially. Mauritanian, though consider part of north africa for some idiotic reason, is not recognized as part of north africa, and is considered black terriroty, western african territory. If the region were a democratic one, these absurdities wouldn't exist.",1,1,0
Go fuck yourself!!! you fucking delteted it anyway! whats the fucking point of a public Encyclopedia if you delete evrything!?!?!? I've edited a few pages so that they are more dettailed and wtf do you all do!?!!?!?!?!?! fucking get rid of it!!!!!!! and dumb down articles just to cater for you publicly ignorant american twats I hope George Bush gets killed by Islams fuck you all!!,1,1,1
"Was Diem a gay homosexual dictator? 
He never had any female companion whatsoever. He was definitely gayer than a sparkling vampire. 71.129.62.14",1,1,0
"""

  The LGBT Barnstar awarded because your sir/mam are a queer douche   -""",1,0,0
"You are a racist 

Shut up you racist! You can't keep us Aussies out! You can build a wall but we'll tear it down, mate! 58.178.146.217",1,1,0
"hey Jingiby you hate Turkic people because you are a racist Slavic Bulgarian... but you hate your Turkic ancestries... everybody hate you, racist pig!!85.107.110.87",1,1,1
gay fucking cockface shit ass cunt,1,1,1
Dear DoorsAjar - Please tell BongWarrior that the vandals have won.  BongWarrior has had to protect is Talk page because vandals kept on writing about what a cock loving faggot he is.  Bitch.,1,1,1
"Anti-Russian movement in Central Asia 

For one years ago we established a network of a Central Asian youth party that is motivated to act against pig-like Russians. We won´t let your children alive in our countries till the last dirty slavic Russian leave our countries, from Caucasia to south Russia. Your sons and daughters you send to our countries will lose their heads. Kill one Caucasian and Central Asian and we will kill for every single individual exactly 32 Russians. Death to dirty slavic Russians!!! Germans kille you dirty slavic bastards and we will kill you dirty slavic bastards. You are born to serve non-slavics...not the other way round. Sieg, Heil Islam o Gorgon!",1,1,1
"Question 

Are you so mad because you are gay?",1,1,0
"recent warning 

you be hating on me cause im black nigga. fuck you",1,1,1
"hey faggot 

you suck my HUGE DONG",1,1,1
"why are u the way u are? 

ur a little bitch, why did u delete tylers wikipedia. you are probably gayer than him. go to hell",1,1,1
"""

How genius!  RickK would love your style of being what he is not.  You know what?  I never make formal complaints, running off to fagmom about how I'm wrong and need somebody to lay the smackdown on my enemies, to let me get away with my fantasy revisionism to edit faggotry as normalcy.  That could be because I have no ulterior motive, nothing to gain or lose by any of this.  That's right, encourage the systematic behaviors of these gays whose profession is to get under other people's skin and pat themselves on the back for their """"bravado"""".  Maybe James will become famous one day.  You know, Ellen Degenerate outed herself and became a star.  How vain, that sexuality is everything and overrides the focus of constitutional questions, civil wars and the religious establishment.  Let pederastic perverts win the day.  Hurrah!  24.255.11.149  """,1,0,0
"nigger 

fuck you faggot",1,1,1
FUCK YOU Bluezy YOU ARE PROBABLY JUST A GAY WHO LIKES IT UP THE ASS!!!!!!!!!!!!!!!!!!!!!!!,1,1,1
"i'll give you drama 

you're a nigger!",1,1,0
"why'd you remove that 

u nlgga",1,1,0
"hey, that reminds me... is the country of Kuwait still banned, you fucktards?? seriously, please unblock Kuwait, you rude communist sons of bitches!!",1,1,1
whatever you say gay boy. atleast i have a life and im not fucking unchanging shit on wikiepedia,1,1,1
"o why dont u get off my mothafuckin dick son, u think i dont kno my shit nigga?",1,1,1
the Jews should be expunged,1,1,0
You motherfucking communist scum,1,1,1
"DENNIS GO FUCK YOURSELF, NIGGER!!! COCKSUCKER STUPID FUCKING PUSSY!!!",1,1,1
What a cowardly Jew. lmfao. stick to picking on girls and women in the ghettos you and your Nazi faggot friends make out of functional civilisations.,1,1,1
DO YOU ALL GAYY ASS FAGS ALWAYS GIVE AUTOMATED RESPONSES? HUH FAG?,1,1,1
DEVIN PYLES IS GAY!!!!!!!!!!!!!!,1,1,0
"""

 Niggers 
We need more information in this section regarding the widespread usage of the """"Jew's Harp"""" by Nigger Slaves in the Antebellum south,""",1,1,1
"Thank You your the Wellcome
ARABIC ASSHOLR GO BACK TO ARABIA YOU FUCKING ARABIC SAUDI!!  05:56, 14 Mar 2005 (UTC)",1,1,1
"Fuck off faggot. Truth isn't vandalism. You have no idea what you're talking about.
p.s. fuck you city slicker.
p.s.s. nigger.
p.s.s.s. vaginas.",1,1,1
You god damn son of a bitch you fucking blocked me again.  You block me one more time and I’ll rape you and your fucking mom. We’re hicks here and ill run your ass over with a tractor and then shove it up your ass just the way you like it you gay son of a bitch. Thanks for your time ASSHOLE!,1,1,1
"This is gay, really gay. 

Everyone is gay.",1,1,0
"Suck my c*ck 

You're  a nazi.",1,1,1
"""

  Nazi Germany and """"real Germany"""" are identical, you ḟucking reṯard. 

You are a Nazi apologist. Go die in a fire.""",1,1,1
i dont give a fuck nigga,1,1,1
"MONGO is a wanker!

MONGO drinks semen while editing someone elses page! That dick!

MONGO is a homosexual crybaby!

MONGO is a motherfcuker!!

MONGO gets anal and oral every night from a five year old pig!

Wayward likes cocks!

Wayward likes teeth in his crust!",1,1,1
"Yeah fuck you 

seriously fuck you. All you do is protect racists and homophobes. You're as bad as they are.",1,1,1
"I only have one computer to edit wikipedia pages, I don't have so many. This is fucking ridiculous you retarded fucking niggers don't have the brains to even track down sock puppet accounts. Fuck you fat lipped niggers, the kkk will be coming after yo ass bitch.",1,1,1
Get your cock out of your mothers ass so the nigger can get his back in. Ban me you pussy.,1,1,1
"""

 GO FUCK YOURSELF 
Anyone who likes this movie is a cocksucking faggot.-The'FortyFive' """,1,1,1
"This is just a perfect example of how Wikipedia fucks up, when a bunch of POV pushers decide they want to make an article sound as nasty as possible towards the Jews they hate so much.",1,1,1
Racist ignorant and fascist all in all disgusting boy,1,1,0
Or i could just keep making accounts and we can have a conversation about how fucking gay you are. Nothing stopping me. It being pointless is beyond ignorant when I'm getting satisfation from your dire need to show dominance. Making a wikipedia account is about the easiest thing in the world. Prepare for constant revisions. Please note you can do nothing about it.,1,1,1
"== YOU ARE THE GAYEST KID IN THE FUCKING WORLD.
 ==''']]www.gay.comyour super super super gay.",1,1,1
"""

 Fascist 

  Fascist YOU are a left-wing extremist fascist in support of the UAF.
Delete my edits and prevent me from editing and I will jst create a new account.   """,1,1,0
